Pollinators of Apocynaceae Database,,,,,,,,,,
,,,,,,,,,,
Observations in the database,5061,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Clade number,Subfamily,Tribe,Subtribe,Species,Country,Pollinators/Flower visitors,Higher taxon,Code,Reference,Name used in original publication
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Echinomyia decisa,Diptera: Tachinidae,3,Clements & Long 1923,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Apis mellifera,Hymenoptera: Apidae,3B,Clements & Long 1923,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Xylocopa californica californica,Hymenoptera: Apidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Halictus (Lasioglossum) sp.,Hymenoptera: Halictidae,3,Clements & Long 1923,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Nomia melanderi,Hymenoptera: Halictidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Megachile coquilletti,Hymenoptera: Megachilidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Megachile gemula gemula,Hymenoptera: Megachilidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Megachile gentilis,Hymenoptera: Megachilidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Megachile texana,Hymenoptera: Megachilidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,solitary bees,Hymenoptera: Apoideae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Apis mellifera,Hymenoptera: Apidae,3B,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,wasp,Hymenoptera,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,butterfly,Lepidoptera,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Ceratina sp.,Hymenoptera: Apidae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Anthophora sp.,Hymenoptera: Apidae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Megachile (Chelostomoides) sp.,Hymenoptera: Megachilidae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Megachile sp.,Hymenoptera: Megachilidae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Dialictus sp.,Hymenoptera: Halictidae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,Hylaeus sp.,Hymenoptera: Colletidae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,unidentified,Hymenoptera: Vespidae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,unidentified,Hymenoptera: Sphecidae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,unidentified,Lepidoptera: Papilionidae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,unidentified,Lepidoptera: Lycaenidae,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,unidentified,Diptera,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias speciosa,USA,unidentified,Coleoptera,3,Gut et al.1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subulata,Mexico,Pepsis sp.,Hymenoptera: Pompilidae: ,2,Alvarado-Cárdenas Leonardo  unpublished,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subulata,USA,Hylaeus episcopalis coquillette,Hymenoptera: Andrenidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subulata,USA,Perdita polytropica polytropica,Hymenoptera: Andrenidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subulata,USA,Anthophora urbana urbana,Hymenoptera: Apidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subulata,USA,Melissodes paroselae,Hymenoptera: Apidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subulata,USA,Calypte costae,Aves: Trochilidae,3,"Bent 1940, Poole 2005",
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Perdita dasylirii,Hymenoptera: Andrenidae,3,Krombein et al.1979,Asclepias galioides
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Melissodes tristis,Hymenoptera: Apidae,3,Krombein et al.1979,Asclepias galioides
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Ashmeadiella bigeloviae,Hymenoptera: Megachilidae,3,Krombein et al.1979,Asclepias galioides
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Megachile perihirta,Hymenoptera: Megachilidae,3,Krombein et al.1979,Asclepias galioides
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Megachile texana,Hymenoptera: Megachilidae,3,Krombein et al.1979,Asclepias galioides
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Physoconops townsendi,Diptera: Conopidae,3,M. Fishbein unpublished,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Largus sp.,Hemiptera: Largidae,3,M. Fishbein unpublished,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Apiomerus longispinus,Hemiptera: Reduviidae,3,M. Fishbein unpublished,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Andrena mellea,Hymenoptera: Andrenidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Calliopsis coloratipes,Hymenoptera: Andrenidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Protandrena hurdi,Hymenoptera: Andrenidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Svastra machaerantherae,Hymenoptera: Apidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Xylocopa californica arizonensis,Hymenoptera: Apidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Nomia mesillensis,Hymenoptera: Halictidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Protoxaea gloriosa,Hymenoptera: Oxaeidae,3,Krombein et al.1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias subverticillata,USA,Thorybes sp.,Lepidoptera: Hesperiidae,3,M. Fishbein unpublished,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Physocephala tibialis,Diptera: Conopidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Zodion obliquefasciatum,Diptera: Conopidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Stratiomyia (Stratiomys) meigenii,Diptera: Stratiomyidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Apis mellifera,Hymenoptera: Apidae,2B,Betz et al.1994,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Argyoselenis (Epeolus) sp.,Hymenoptera: Apidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Bombus americanorum,Hymenoptera: Apidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Bombus auricomus,Hymenoptera: Apidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Bombus fervidus,Hymenoptera: Apidae,2,Betz et al.1994,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Bombus pennsylvanicus,Hymenoptera: Apidae,2,Betz et al.1994,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Bombus pennsylvanicus,Hymenoptera: Apidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Bombus scuttelaris,Hymenoptera: Apidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Bombus separatus,Hymenoptera: Apidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Epeolus bifasciatus,Hymenoptera: Apidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Florilegus sp.,Hymenoptera: Apidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Melissodes coreopsis,Hymenoptera: Apidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Psithyrus variabilis,Hymenoptera: Apidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Ichneumoen flavizonatus,Hymenoptera: Ichneumonidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Megachile petulans,Hymenoptera: Megachilidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Xanthosarus sp.,Hymenoptera: Megachilidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Bembex nubillipennis,Hymenoptera: Sphecidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Pelopoeus cementarius,Hymenoptera: Sphecidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Priononyx thomae,Hymenoptera: Sphecidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Sceliphron sp.,Hymenoptera: Sphecidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Sphex ichneumoneus,Hymenoptera: Sphecidae,2,Betz et al.1994,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,unknown (6 spp.),Hymenoptera,2,Robertson 1887,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,"""butterflies"" (4 spp.)",Lepidoptera,2,Robertson 1887,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Danais archippus,Lepidoptera: Danaidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Epargyreus sp.,Lepidoptera: Hesperiidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Limochores mantaaqua,Lepidoptera: Hesperiodae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Strymon sp.,Lepidoptera: Lycaenidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Anosia sp.,Lepidoptera: Nymphalidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Argynnis cybele,Lepidoptera: Nymphalidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Pyrameis atalanta,Lepidoptera: Nymphalidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Eurymus sp.,Lepidoptera: Papilionidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Papilio asterias,Lepidoptera: Papilionidae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias sullivantii,USA,Colias philodice,Lepidoptera: Pieridae,2,Robertson 1891; 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,Canada,Thymelicus lineola,Lepidoptera: Hesperiidae,3,McNeil 1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,Canada,Tiphia clypeata, Hymenoptera: Tiphiidae ,3,Bhowmik & Bandeen 1976,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,Canada,Microbembex monodonta, Hymenoptera: Sphecidae ,3,Bhowmik & Bandeen 1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,Canada,Apis mellifera, Hymenoptera: Apidae ,3B,Bhowmik & Bandeen 1978,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,Canada,Phyciodes tharos,Lepidoptera: Nymphalidae ,3,Bhowmik & Bandeen 1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Trichius piger,Coleoptera: Scarabaeidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown (1 sp.),Coleoptera,2,Robertson 1887,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Midas clavatus,Diptera: Midasidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown (7 spp.),Diptera,2,Robertson 1887,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown (3 spp.),Hemiptera,2,Robertson 1887,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Bombus americanorum,Hymenoptera: Apidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Bombus pennsylvanicus,Hymenoptera: Apidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Bombus separatus,Hymenoptera: Apidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Melissodes obliqua,Hymenoptera: Apidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Myzine sexcincta,Hymenoptera: Scoliidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Scolia bicincta,Hymenoptera: Scoliidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Bembex nubillipennis,Hymenoptera: Sphecidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Cerceris bicornuta,Hymenoptera: Sphecidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Oxybelus packardii,Hymenoptera: Sphecidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Pelopoeus cementarius,Hymenoptera: Sphecidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Priononyx atrata,Hymenoptera: Sphecidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Priononyx thomae,Hymenoptera: Sphecidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Sphex ichneumoneus,Hymenoptera: Sphecidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Odynerus arvensis,Hymenoptera: Vespidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown (10 spp.),Hymenoptera,2,Robertson 1887,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,"""butterflies"" (6 spp.)",Lepidoptera,2,Robertson 1887,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Danais archippus,Lepidoptera: Danaidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Eudamus lycidas,Lepidoptera: Hesperiidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Eudamus tityrus,Lepidoptera: Hesperiidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Argynnis cybele,Lepidoptera: Nymphalidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Argynnis idalia,Lepidoptera: Nymphalidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Grapta interrogationis,Lepidoptera: Nymphalidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Limenitis disippus,Lepidoptera: Nymphalidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Pyrameis atalanta,Lepidoptera: Nymphalidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Vanessa antiopa,Lepidoptera: Nymphalidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Papilio asterias,Lepidoptera: Papilionidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Papilio philenor,Lepidoptera: Papilionidae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Colias philodice,Lepidoptera: Pieridae,2,Robertson 1891,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown (1 sp.),Lepidoptera,2,Robertson 1887,Asclepias cornuti
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Aedes vexans,Diptera: Culicidae,3,Sandholm & Price 1962,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Aedes cinereus,Diptera: Culicidae,3,Sandholm & Price 1962,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Aedes dorsalis,Diptera: Culicidae,3,Sandholm & Price 1962,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Culex restuans,Diptera: Culicidae,3,Sandholm & Price 1962,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Archilochus colubris,Aves: Trochilidae,3,Southwick 1983,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Chauliognathus marginatus,Coleoptera: Cantharidae,2,Willson & Rathcke 1974,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Chauliognathus pennsylvanicus,Coleoptera: Cantharidae,2,Kephart 1979; Willson & Bertin 1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Photinus sp.,Coleoptera: Lampyridae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown,Coleoptera: Cantharidae,2,Willson & Bertin 1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown,Coleoptera: Cantharidae,3,Willson & Price 1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Hyetodosia sp.,Diptera: Anthomyidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Physocephalus sp.,Diptera: Conopidae,3,D. Yanega unpublished,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Physocephala texana,Diptera: Conopidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Midas clavatus,Diptera: Midasidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Eristalis dimidiatus,Diptera: Syrphidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Mallota cimbiciformis,Diptera: Syrphidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Mallota illinoensis,Diptera: Syrphidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Syritta sp.,Diptera: Syrphidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Tropidia mamillata,Diptera: Syrphidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Tropidia quadrata,Diptera: Syrphidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Archytas analis,Diptera: Tachinidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Belvosia bifasciata,Diptera: Tachinidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Belvosia unifasciata,Diptera: Tachinidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Linnaemyia sp.,Diptera: Tachinidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Trichopoda plumipes,Diptera: Tachinidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown,Diptera,2,Kephart 1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown,Diptera: Calliphoridae,2,Willson & Bertin 1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown,Diptera: Tachinidae,2,Morse 1981; Willson & Bertin 1979; Willson & Price 1977,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Lygaeus sp.,Hemiptera: Lygaeidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Oncopeltus sp.,Hemiptera: Lygaeidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Euschistus variolarius,Hemiptera: Pentatomidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown,Hemiptera,2,Kephart 1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown,Hemiptera: Lygaeidae,2,Willson & Bertin 1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,unknown,Hemiptera: Pentatomidae,2,Willson & Bertin 1979,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Agapostemon viequesensis,Hymneoptera: Apidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Anthomoessa sp.,Hymneoptera: Apidae,2,Robertson 1928,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Apis mellifera,Hymenoptera: Apidae,2B,Macior 1965; Kephart 1979; Willson & Bertin 1979; Morse 1981; 1982; Jennersten & Morse 1991; Betz et al.1994,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Apis mellifera,Hymenoptera: Apidae,3B,Southwick 1983; Willson & Price 1977; D. Yanega unpublished,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Bombus affinis,Hymenoptera: Apidae,2,Macior 1965,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Bombus auricomus,Hymenoptera: Apidae,2,Macior 1965,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Bombus fervidus,Hymenoptera: Apidae,2,Macior 1965,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Bombus griseocollis,Hymenoptera: Apidae,2,Kephart 1979; Macior 1965,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Bombus impatiens,Hymenoptera: Apidae,3,D. Yanega unpublished,
5,Asclepiadoideae,Asclepiadeae,Asclepiadinae,Asclepias syriaca,USA,Bombus pennsylvanicus,Hymenoptera: Apidae,2,"Macior 1965; Betz et al.1994, D. Yanega unpublished",
